#     radius [cm]       density [g/cc]     velocity [cm/s]
  4.276736690310E+08  1.126406000000E+06 -4.608506800000E+07  
  4.315377198090E+08  1.107752125000E+06 -4.556311600000E+07  
  4.354366824580E+08  1.089682000000E+06 -4.490642000000E+07  
  4.393708724090E+08  1.072094625000E+06 -4.427961200000E+07  
  4.433406079440E+08  1.054966875000E+06 -4.372220000000E+07  
  4.473462102160E+08  1.038208625000E+06 -4.324094000000E+07  
  4.513880032850E+08  1.021375437500E+06 -4.281054000000E+07  
  4.554663141360E+08  1.004119000000E+06 -4.232644800000E+07  
  4.595814727080E+08  9.881821875000E+05 -4.164441200000E+07  
  4.637338119220E+08  9.723815000000E+05 -4.107689600000E+07  
  4.679236677070E+08  9.561025000000E+05 -4.067990000000E+07  
  4.721513790280E+08  9.404196875000E+05 -4.015955200000E+07  
  4.764172879090E+08  9.253081250000E+05 -3.956388400000E+07  
  4.807217394680E+08  9.105670000000E+05 -3.900940800000E+07  
  4.850650819410E+08  8.961328750000E+05 -3.849813200000E+07  
  4.894476667070E+08  8.818956250000E+05 -3.796548000000E+07  
  4.938698483230E+08  8.679458750000E+05 -3.748814000000E+07  
  4.983319845490E+08  8.542383125000E+05 -3.704876000000E+07  
  5.028344363750E+08  8.406060000000E+05 -3.657380800000E+07  
  5.073775680560E+08  8.271598750000E+05 -3.610481600000E+07  
  5.119617471350E+08  8.139146875000E+05 -3.555307600000E+07  
  5.165873444770E+08  8.009393750000E+05 -3.504545600000E+07  
  5.212547342990E+08  7.882175625000E+05 -3.456113200000E+07  
  5.259642941970E+08  7.757543750000E+05 -3.408491600000E+07  
  5.307164051800E+08  7.628428125000E+05 -3.372599600000E+07  
  5.355114516990E+08  7.502330000000E+05 -3.330527600000E+07  
  5.403498216780E+08  7.381991875000E+05 -3.271887000000E+07  
  5.452319065470E+08  7.258275000000E+05 -3.233934200000E+07  
  5.501581012720E+08  7.138310000000E+05 -3.190049200000E+07  
  5.551288043870E+08  7.024473125000E+05 -3.133633200000E+07  
  5.601444180270E+08  6.912590625000E+05 -3.079176200000E+07  
  5.652053479620E+08  6.805531875000E+05 -3.046940800000E+07  
  5.703120036250E+08  6.699078750000E+05 -3.007186400000E+07  
  5.754647981520E+08  6.591844375000E+05 -2.949533400000E+07  
  5.806641484080E+08  6.488903750000E+05 -2.910798600000E+07  
  5.859104750260E+08  6.389005625000E+05 -2.882756200000E+07  
  5.912042024410E+08  6.287566250000E+05 -2.832047800000E+07  
  5.965457589210E+08  6.188040625000E+05 -2.783612200000E+07  
  6.019355766030E+08  6.091976875000E+05 -2.750541200000E+07  
  6.073740915290E+08  5.997200625000E+05 -2.716665200000E+07  
  6.128617436810E+08  5.903580625000E+05 -2.681537600000E+07  
  6.183989770170E+08  5.810963750000E+05 -2.642825400000E+07  
  6.239862395040E+08  5.719606250000E+05 -2.603058800000E+07  
  6.296239831590E+08  5.629730625000E+05 -2.564707800000E+07  
  6.353126640800E+08  5.541176875000E+05 -2.526471600000E+07  
  6.410527424880E+08  5.453773125000E+05 -2.486888600000E+07  
  6.468446827620E+08  5.367005625000E+05 -2.443807800000E+07  
  6.526889534760E+08  5.282291250000E+05 -2.405501800000E+07  
  6.585860274390E+08  5.200194687500E+05 -2.376881600000E+07  
  6.645363817280E+08  5.118651250000E+05 -2.344459400000E+07  
  6.705404977360E+08  5.035924375000E+05 -2.309098000000E+07  
  6.765988612010E+08  4.948853750000E+05 -2.271881800000E+07  
  6.827119622520E+08  4.867235625000E+05 -2.237804200000E+07  
  6.888802954440E+08  4.787616250000E+05 -2.205432800000E+07  
  6.951043598040E+08  4.707034062500E+05 -2.177564200000E+07  
  7.013846588650E+08  4.628827812500E+05 -2.146311200000E+07  
  7.077217007080E+08  4.550547812500E+05 -2.117905000000E+07  
  7.141159980100E+08  4.472826250000E+05 -2.088278600000E+07  
  7.205680680740E+08  4.400705625000E+05 -2.048948200000E+07  
  7.270784328800E+08  4.331004062500E+05 -2.014637800000E+07  
  7.336476191240E+08  4.262432187500E+05 -1.983910600000E+07  
  7.402761582610E+08  4.192137500000E+05 -1.961668200000E+07  
  7.469645865460E+08  4.123798125000E+05 -1.931009400000E+07  
  7.537134450800E+08  4.048718750000E+05 -1.897645400000E+07  
  7.605232798540E+08  3.968904687500E+05 -1.864271600000E+07  
  7.673946417910E+08  3.891973437500E+05 -1.841370600000E+07  
  7.743280867900E+08  3.817010937500E+05 -1.817503000000E+07  
  7.813241757760E+08  3.744280625000E+05 -1.789357400000E+07  
  7.883834747400E+08  3.634455312500E+05 -1.763174400000E+07  
  7.955065547870E+08  3.544637500000E+05 -1.740957000000E+07  
  8.026939921810E+08  3.478999375000E+05 -1.713990000000E+07  
  8.099463683940E+08  3.426867187500E+05 -1.679043200000E+07  
  8.172642701520E+08  3.375746250000E+05 -1.663828100000E+07  
  8.246482894800E+08  3.324372812500E+05 -1.634408700000E+07  
  8.320990237540E+08  3.273917187500E+05 -1.605418600000E+07  
  8.396170757460E+08  3.224852812500E+05 -1.583255300000E+07  
  8.472030536750E+08  3.176618125000E+05 -1.562727900000E+07  
  8.548575712550E+08  3.129076250000E+05 -1.542605100000E+07  
  8.625812477440E+08  3.081480625000E+05 -1.516052800000E+07  
  8.703747079970E+08  3.035237812500E+05 -1.497925600000E+07  
  8.782385825130E+08  2.989800312500E+05 -1.481982800000E+07  
  8.861735074870E+08  2.944376250000E+05 -1.457236200000E+07  
  8.941801248650E+08  2.899361250000E+05 -1.431435400000E+07  
  9.022590823890E+08  2.855198125000E+05 -1.408347800000E+07  
  9.104110336570E+08  2.812482812500E+05 -1.394011200000E+07  
  9.186366381700E+08  2.769887187500E+05 -1.375168700000E+07  
  9.269365613890E+08  2.727609062500E+05 -1.353546800000E+07  
  9.353114747860E+08  2.685510312500E+05 -1.329848800000E+07  
  9.437620559020E+08  2.643879062500E+05 -1.305260100000E+07  
  9.522889883970E+08  2.604091718750E+05 -1.291348900000E+07  
  9.608929621090E+08  2.564927500000E+05 -1.277818800000E+07  
  9.695746731090E+08  2.525715156250E+05 -1.259888000000E+07  
  9.783348237580E+08  2.486958750000E+05 -1.241276500000E+07  
  9.871741227610E+08  2.448810156250E+05 -1.223497700000E+07  
  9.960932852260E+08  2.411250781250E+05 -1.206365600000E+07  
  1.005093032720E+09  2.374244687500E+05 -1.189659600000E+07  
  1.014174093340E+09  2.337853125000E+05 -1.174376800000E+07  
  1.023337201760E+09  2.301522812500E+05 -1.155522800000E+07  
  1.032583099260E+09  2.265552343750E+05 -1.135093500000E+07  
  1.041912533870E+09  2.230818750000E+05 -1.121460900000E+07  
  1.051326260330E+09  2.196627656250E+05 -1.108067700000E+07  
  1.060825040230E+09  2.163025156250E+05 -1.096899800000E+07  
  1.070409642040E+09  2.129576250000E+05 -1.082978900000E+07  
  1.080080841160E+09  2.096337812500E+05 -1.066965600000E+07  
  1.089839419990E+09  2.063663437500E+05 -1.052182800000E+07  
  1.099686168020E+09  2.031494218750E+05 -1.038330600000E+07  
  1.109621881860E+09  1.999701406250E+05 -1.024448100000E+07  
  1.119647365320E+09  1.968084375000E+05 -1.008137600000E+07  
  1.129763429470E+09  1.937225000000E+05 -9.943214000000E+06  
  1.139970892720E+09  1.907286562500E+05 -9.849546000000E+06  
  1.150270580850E+09  1.877077187500E+05 -9.709942000000E+06  
  1.160663327130E+09  1.847046093750E+05 -9.550234000000E+06  
  1.171149972330E+09  1.818312656250E+05 -9.471073000000E+06  
  1.181731364850E+09  1.789828906250E+05 -9.373711000000E+06  
  1.192408360720E+09  1.761199843750E+05 -9.220566000000E+06  
  1.203181823730E+09  1.733373125000E+05 -9.118890000000E+06  
  1.214052625460E+09  1.706179531250E+05 -9.046623000000E+06  
  1.225021645370E+09  1.678950625000E+05 -8.927677000000E+06  
  1.236089770870E+09  1.652312343750E+05 -8.839920000000E+06  
  1.247257897380E+09  1.625970156250E+05 -8.749512000000E+06  
  1.258526928410E+09  1.599983750000E+05 -8.655217000000E+06  
  1.269897775640E+09  1.574367656250E+05 -8.560570000000E+06  
  1.281371358990E+09  1.549156093750E+05 -8.479660000000E+06  
  1.292948606670E+09  1.524160937500E+05 -8.375167000000E+06  
  1.304630455310E+09  1.499566562500E+05 -8.284051500000E+06  
  1.316417849980E+09  1.475385625000E+05 -8.206954000000E+06  
  1.328311744280E+09  1.451470156250E+05 -8.119422000000E+06  
  1.340313100460E+09  1.427872031250E+05 -8.031771500000E+06  
  1.352422889420E+09  1.404690312500E+05 -7.957955500000E+06  
  1.364642090870E+09  1.381683750000E+05 -7.881815500000E+06  
  1.376971693350E+09  1.359123437500E+05 -7.810902000000E+06  
  1.389412694350E+09  1.336887812500E+05 -7.739206500000E+06  
  1.401966100350E+09  1.314932187500E+05 -7.661627000000E+06  
  1.414632926930E+09  1.293319140625E+05 -7.594222500000E+06  
  1.427414198860E+09  1.272009218750E+05 -7.529026000000E+06  
  1.440310950150E+09  1.250943125000E+05 -7.456092500000E+06  
  1.453324224170E+09  1.230260468750E+05 -7.398354000000E+06  
  1.466455073710E+09  1.209810781250E+05 -7.333207000000E+06  
  1.479704561060E+09  1.189636171875E+05 -7.269121000000E+06  
  1.493073758120E+09  1.169814140625E+05 -7.213638000000E+06  
  1.506563746470E+09  1.150289531250E+05 -7.163445000000E+06  
  1.520175617480E+09  1.130993046875E+05 -7.107051000000E+06  
  1.533910472350E+09  1.111962187500E+05 -7.054374500000E+06  
  1.547769422250E+09  1.093173515625E+05 -6.998468500000E+06  
  1.561753588380E+09  1.074700937500E+05 -6.951172000000E+06  
  1.575864102090E+09  1.056478593750E+05 -6.901018500000E+06  
  1.590102104910E+09  1.038502343750E+05 -6.854222000000E+06  
  1.604468748730E+09  1.020711718750E+05 -6.798228500000E+06  
  1.618965195820E+09  1.003250312500E+05 -6.757280000000E+06  
  1.633592618970E+09  9.859711718750E+04 -6.706258500000E+06  
  1.648352201530E+09  9.689680468750E+04 -6.663937000000E+06  
  1.663245137590E+09  9.521887500000E+04 -6.618767000000E+06  
  1.678272631990E+09  9.356328125000E+04 -6.570623000000E+06  
  1.693435900470E+09  9.193677343750E+04 -6.528244500000E+06  
  1.708736169770E+09  9.033043750000E+04 -6.478762000000E+06  
  1.724174677690E+09  8.874953906250E+04 -6.436184500000E+06  
  1.739752673210E+09  8.718524218750E+04 -6.389189000000E+06  
  1.755471416630E+09  8.564130468750E+04 -6.340608000000E+06  
  1.771332179600E+09  8.412164843750E+04 -6.295792500000E+06  
  1.787336245270E+09  8.262037500000E+04 -6.241276000000E+06  
  1.803484908390E+09  8.114445312500E+04 -6.196745000000E+06  
  1.819779475410E+09  7.968522656250E+04 -6.140907000000E+06  
  1.836221264570E+09  7.824764062500E+04 -6.089489000000E+06  
  1.852811606030E+09  7.683278125000E+04 -6.042045000000E+06  
  1.869551841980E+09  7.543684375000E+04 -5.987625000000E+06  
  1.886443326700E+09  7.405964843750E+04 -5.940026000000E+06  
  1.903487426750E+09  7.270358593750E+04 -5.894172000000E+06  
  1.920685521010E+09  7.136746093750E+04 -5.851182000000E+06  
  1.938039000820E+09  7.005128906250E+04 -5.812939000000E+06  
  1.955549270090E+09  6.875493750000E+04 -5.780294000000E+06  
  1.973217745440E+09  6.747764062500E+04 -5.756587000000E+06  
  1.991045856250E+09  6.621977343750E+04 -5.740388500000E+06  
  2.009035044840E+09  6.498371484375E+04 -5.737281000000E+06  
  2.027186766560E+09  6.376564453125E+04 -5.747576500000E+06  
  2.045502489900E+09  6.256921484375E+04 -5.773911000000E+06  
  2.063983696620E+09  6.139333593750E+04 -5.818982500000E+06  
  2.082631881870E+09  6.023738671875E+04 -5.892126500000E+06  
  2.101448554310E+09  5.910498437500E+04 -5.978522500000E+06  
  2.120435236230E+09  5.798762109375E+04 -6.060013500000E+06  
  2.139593463670E+09  5.688454687500E+04 -6.132889500000E+06  
  2.158924786560E+09  5.579605078125E+04 -6.187294500000E+06  
  2.178430768810E+09  5.471632421875E+04 -6.214653500000E+06  
  2.198112988490E+09  5.363727734375E+04 -6.240533500000E+06  
  2.217973037910E+09  5.256112500000E+04 -5.241165500000E+06  
  2.238012523770E+09  5.152903906250E+04  0.000000000000E+00  
  2.258233067270E+09  5.049760156250E+04  0.000000000000E+00  
  2.278636304300E+09  4.948182031250E+04  0.000000000000E+00  
  2.299223885490E+09  4.848006640625E+04  0.000000000000E+00  
  2.319997476390E+09  4.749203125000E+04  0.000000000000E+00  
  2.340958757620E+09  4.651833593750E+04  0.000000000000E+00  
  2.362109424970E+09  4.555947265625E+04  0.000000000000E+00  
  2.383451189550E+09  4.461523046875E+04  0.000000000000E+00  
  2.404985777920E+09  4.368501171875E+04  0.000000000000E+00  
  2.426714932270E+09  4.276975000000E+04  0.000000000000E+00  
  2.448640410500E+09  4.186837500000E+04  0.000000000000E+00  
  2.470763986410E+09  4.098055468750E+04  0.000000000000E+00  
  2.493087449820E+09  4.010666796875E+04  0.000000000000E+00  
  2.515612606720E+09  3.924751171875E+04  0.000000000000E+00  
  2.538341279430E+09  3.839942968750E+04  0.000000000000E+00  
  2.561275306710E+09  3.756811718750E+04  0.000000000000E+00  
  2.584416543960E+09  3.674796875000E+04  0.000000000000E+00  
  2.607766863320E+09  3.594210156250E+04  0.000000000000E+00  
  2.631328153870E+09  3.514791406250E+04  0.000000000000E+00  
  2.655102321730E+09  3.436716015625E+04  0.000000000000E+00  
  2.679091290260E+09  3.359955468750E+04  0.000000000000E+00  
  2.703297000210E+09  3.284325781250E+04  0.000000000000E+00  
  2.727721409820E+09  3.210073828125E+04  0.000000000000E+00  
  2.752366495070E+09  3.136892968750E+04  0.000000000000E+00  
  2.777234249780E+09  3.065008984375E+04  0.000000000000E+00  
  2.802326685760E+09  2.994227929688E+04  0.000000000000E+00  
  2.827645833030E+09  2.924750390625E+04  0.000000000000E+00  
  2.853193739920E+09  2.856375585938E+04  0.000000000000E+00  
  2.878972473300E+09  2.788930468750E+04  0.000000000000E+00  
  2.904984118700E+09  2.722701757812E+04  0.000000000000E+00  
  2.931230780470E+09  2.657767968750E+04  0.000000000000E+00  
  2.957714582020E+09  2.593989062500E+04  0.000000000000E+00  
  2.984437665890E+09  2.531019531250E+04  0.000000000000E+00  
  3.011402194030E+09  2.469555078125E+04  0.000000000000E+00  
  3.038610347890E+09  2.409121679688E+04  0.000000000000E+00  
  3.066064328640E+09  2.349809375000E+04  0.000000000000E+00  
  3.093766357330E+09  2.290676562500E+04  0.000000000000E+00  
  3.121718675100E+09  2.233010351562E+04  0.000000000000E+00  
  3.149923543310E+09  2.176861523438E+04  0.000000000000E+00  
  3.178383243770E+09  2.121395507812E+04  0.000000000000E+00  
  3.207100078910E+09  2.067092187500E+04  0.000000000000E+00  
  3.236076371930E+09  2.013832421875E+04  0.000000000000E+00  
  3.265314467060E+09  1.961427539062E+04  0.000000000000E+00  
  3.294816729690E+09  1.910175390625E+04  0.000000000000E+00  
  3.324585546590E+09  1.860558984375E+04  0.000000000000E+00  
  3.354623326080E+09  1.811448632812E+04  0.000000000000E+00  
  3.384932498260E+09  1.762791210938E+04  0.000000000000E+00  
  3.415515515170E+09  1.715222265625E+04  0.000000000000E+00  
  3.446374851000E+09  1.669008593750E+04  0.000000000000E+00  
  3.477513002320E+09  1.623431640625E+04  0.000000000000E+00  
  3.508932488230E+09  1.578307031250E+04  0.000000000000E+00  
  3.540635850610E+09  1.534518652344E+04  0.000000000000E+00  
  3.572625654290E+09  1.491949511719E+04  0.000000000000E+00  
  3.604904487280E+09  1.449798144531E+04  0.000000000000E+00  
  3.637474960970E+09  1.408115429688E+04  0.000000000000E+00  
  3.670339710350E+09  1.367885742188E+04  0.000000000000E+00  
  3.703501394220E+09  1.328661328125E+04  0.000000000000E+00  
  3.736962695380E+09  1.290006542969E+04  0.000000000000E+00  
  3.770726320910E+09  1.251954003906E+04  0.000000000000E+00  
  3.804795002300E+09  1.215257421875E+04  0.000000000000E+00  
  3.839171495760E+09  1.178609960938E+04  0.000000000000E+00  
  3.873858582380E+09  1.143286132812E+04  0.000000000000E+00  
  3.908859068380E+09  1.108620410156E+04  0.000000000000E+00  
  3.944175785340E+09  1.074508496094E+04  0.000000000000E+00  
  3.979811590420E+09  1.041334570312E+04  0.000000000000E+00  
  4.015769366600E+09  1.009054687500E+04  0.000000000000E+00  
  4.052052022900E+09  9.772455078125E+03  0.000000000000E+00  
  4.088662494630E+09  9.462474609375E+03  0.000000000000E+00  
  4.125603743610E+09  9.159182617188E+03  0.000000000000E+00  
  4.162878758430E+09  8.862892578125E+03  0.000000000000E+00  
  4.200490554680E+09  8.573557617188E+03  0.000000000000E+00  
  4.238442175200E+09  8.291396484375E+03  0.000000000000E+00  
  4.276736690310E+09  8.016014160156E+03  0.000000000000E+00  
  4.315377198090E+09  7.746758300781E+03  0.000000000000E+00  
  4.354366824580E+09  7.484741210938E+03  0.000000000000E+00  
  4.393708724090E+09  7.190360839844E+03  0.000000000000E+00  
  4.433406079440E+09  6.873159667969E+03  0.000000000000E+00  
  4.473462102160E+09  6.561319335938E+03  0.000000000000E+00  
  4.513880032850E+09  6.243824707031E+03  0.000000000000E+00  
  4.554663141360E+09  5.934920410156E+03  0.000000000000E+00  
  4.595814727080E+09  5.645678710938E+03  0.000000000000E+00  
  4.637338119220E+09  5.339119628906E+03  0.000000000000E+00  
  4.679236677070E+09  4.804663574219E+03  0.000000000000E+00  
  4.721513790270E+09  3.653226806641E+03  0.000000000000E+00  
  4.764172879090E+09  3.561565185547E+03  0.000000000000E+00  
  4.807217394680E+09  3.472915283203E+03  0.000000000000E+00  
  4.850650819410E+09  3.386383789062E+03  0.000000000000E+00  
  4.894476667070E+09  3.301343505859E+03  0.000000000000E+00  
  4.938698483230E+09  3.217902587891E+03  0.000000000000E+00  
  4.983319845490E+09  3.136619384766E+03  0.000000000000E+00  
  5.028344363750E+09  3.056847900391E+03  0.000000000000E+00  
  5.073775680560E+09  2.978952636719E+03  0.000000000000E+00  
  5.119617471350E+09  2.902791503906E+03  0.000000000000E+00  
  5.165873444770E+09  2.828402343750E+03  0.000000000000E+00  
  5.212547342990E+09  2.755114013672E+03  0.000000000000E+00  
  5.259642941970E+09  2.684196044922E+03  0.000000000000E+00  
  5.307164051800E+09  2.614308837891E+03  0.000000000000E+00  
  5.355114516990E+09  2.546111083984E+03  0.000000000000E+00  
  5.403498216780E+09  2.479609619141E+03  0.000000000000E+00  
  5.452319065470E+09  2.414240722656E+03  0.000000000000E+00  
  5.501581012720E+09  2.350465087891E+03  0.000000000000E+00  
  5.551288043870E+09  2.288240478516E+03  0.000000000000E+00  
  5.601444180270E+09  2.227212402344E+03  0.000000000000E+00  
  5.652053479620E+09  2.167850341797E+03  0.000000000000E+00  
  5.703120036250E+09  2.109620361328E+03  0.000000000000E+00  
  5.754647981520E+09  2.052748291016E+03  0.000000000000E+00  
  5.806641484080E+09  1.996952148438E+03  0.000000000000E+00  
  5.859104750260E+09  1.942942626953E+03  0.000000000000E+00  
  5.912042024410E+09  1.889590454102E+03  0.000000000000E+00  
  5.965457589210E+09  1.837845703125E+03  0.000000000000E+00  
  6.019355766020E+09  1.787266113281E+03  0.000000000000E+00  
  6.073740915290E+09  1.737777832031E+03  0.000000000000E+00  
  6.128617436810E+09  1.689424560547E+03  0.000000000000E+00  
  6.183989770170E+09  1.642250854492E+03  0.000000000000E+00  
  6.239862395040E+09  1.595899414062E+03  0.000000000000E+00  
  6.296239831590E+09  1.550690063477E+03  0.000000000000E+00  
  6.353126640800E+09  1.506989868164E+03  0.000000000000E+00  
  6.410527424880E+09  1.464138183594E+03  0.000000000000E+00  
  6.468446827620E+09  1.422339111328E+03  0.000000000000E+00  
  6.526889534760E+09  1.380929809570E+03  0.000000000000E+00  
  6.585860274390E+09  1.341385864258E+03  0.000000000000E+00  
  6.645363817280E+09  1.302384643555E+03  0.000000000000E+00  
  6.705404977360E+09  1.263883911133E+03  0.000000000000E+00  
  6.765988612010E+09  1.227428710938E+03  0.000000000000E+00  
  6.827119622520E+09  1.190976806641E+03  0.000000000000E+00  
  6.888802954440E+09  1.155661376953E+03  0.000000000000E+00  
  6.951043598040E+09  1.121398559570E+03  0.000000000000E+00  
  7.013846588650E+09  1.087513793945E+03  0.000000000000E+00  
  7.077217007080E+09  1.055117431641E+03  0.000000000000E+00  
  7.141159980100E+09  1.022753295898E+03  0.000000000000E+00  
  7.205680680740E+09  9.918410644531E+02  0.000000000000E+00  
  7.270784328800E+09  9.613022460938E+02  0.000000000000E+00  
  7.336476191240E+09  9.314575195312E+02  0.000000000000E+00  
  7.402761582610E+09  9.030281372070E+02  0.000000000000E+00  
  7.469645865460E+09  8.748395996094E+02  0.000000000000E+00  
  7.537134450800E+09  8.473574829102E+02  0.000000000000E+00  
  7.605232798540E+09  8.205035400391E+02  0.000000000000E+00  
  7.673946417910E+09  7.945092773438E+02  0.000000000000E+00  
  7.743280867900E+09  7.693333740234E+02  0.000000000000E+00  
  7.813241757760E+09  7.445379638672E+02  0.000000000000E+00  
  7.883834747400E+09  7.203410644531E+02  0.000000000000E+00  
  7.955065547870E+09  6.970701904297E+02  0.000000000000E+00  
  8.026939921810E+09  6.742833251953E+02  0.000000000000E+00  
  8.099463683940E+09  6.520709228516E+02  0.000000000000E+00  
  8.172642701520E+09  6.305534667969E+02  0.000000000000E+00  
  8.246482894800E+09  6.093060913086E+02  0.000000000000E+00  
  8.320990237540E+09  5.891292724609E+02  0.000000000000E+00  
  8.396170757460E+09  5.691129760742E+02  0.000000000000E+00  
  8.472030536750E+09  5.497954101562E+02  0.000000000000E+00  
  8.548575712550E+09  5.308858642578E+02  0.000000000000E+00  
  8.625812477440E+09  5.125236816406E+02  0.000000000000E+00  
  8.703747079970E+09  4.948986511230E+02  0.000000000000E+00  
  8.782385825130E+09  4.774884338379E+02  0.000000000000E+00  
  8.861735074870E+09  4.606976623535E+02  0.000000000000E+00  
  8.941801248650E+09  4.443132324219E+02  0.000000000000E+00  
  9.022590823890E+09  4.285360107422E+02  0.000000000000E+00  
  9.104110336570E+09  4.130238647461E+02  0.000000000000E+00  
  9.186366381700E+09  3.980296936035E+02  0.000000000000E+00  
  9.269365613890E+09  3.834844665527E+02  0.000000000000E+00  
